"tconst","title","releaseYear","runtimeMinutes","genres1","genres2","genres3","averageRating","numVotes","directorName","writerName","region","language"
"tt2132301","Dark Power",2013,"98","Thriller","","",3.4,324,"John Milton Branton","Miguel Pagan","US","\N"
"tt2132374","Life's a Breeze",2013,"83","Comedy","Drama","",6.3,911,"Lance Daly","Lance Daly","HU","\N"
"tt2132374","Life's a Breeze",2013,"83","Comedy","Drama","",6.3,911,"Lance Daly","Lance Daly","IE","\N"
"tt2132374","Life's a Breeze",2013,"83","Comedy","Drama","",6.3,911,"Lance Daly","Lance Daly","GR","\N"
"tt2132374","Life's a Breeze",2013,"83","Comedy","Drama","",6.3,911,"Lance Daly","Lance Daly","DE","\N"
"tt2133196","Born to Be Blue",2015,"97","Biography","Drama","Music",6.9,5800,"Robert Budreau","Robert Budreau","RU","\N"
"tt2133196","Born to Be Blue",2015,"97","Biography","Drama","Music",6.9,5800,"Robert Budreau","Robert Budreau","CA","\N"
"tt2133196","Born to Be Blue",2015,"97","Biography","Drama","Music",6.9,5800,"Robert Budreau","Robert Budreau","GR","\N"
"tt2133196","Born to Be Blue",2015,"97","Biography","Drama","Music",6.9,5800,"Robert Budreau","Robert Budreau","BR","\N"
"tt2133204","Construction",2015,"104","Comedy","Romance","",8.4,26,"Malcolm Goodwin","Victor Hawks","US","\N"
"tt2133302","Outpost 11",2013,"90","Sci-Fi","","",3.9,510,"Anthony Woodley","Anthony Woodley","GB","\N"
"tt2133360","To Have and to Hold",2015,"\N","Adventure","","",7.7,10,"Ray Bengston","Luis Esteban","US","\N"
"tt2134170","10 Cent Pistol",2014,"91","Crime","Thriller","",4.7,401,"Michael C. Martin","Michael C. Martin","US","\N"
"tt2136699","A Polite Bribe",2013,"\N","Documentary","","",6.3,6,"Robert Orlando","Robert Orlando","US","\N"
"tt2136796","Bully Girls",2013,"45","Drama","","",4.6,5,"Thomas Lee Howell","Thomas Lee Howell","US","\N"
"tt2136847","House of Shadows",2013,"\N","Thriller","","",5.7,72,"Rossella De Venuto","Rossella De Venuto","IT","\N"
"tt2136847","House of Shadows",2013,"\N","Thriller","","",5.7,72,"Rossella De Venuto","Rossella De Venuto","XWW","en"
"tt2136847","House of Shadows",2013,"\N","Thriller","","",5.7,72,"Rossella De Venuto","Rossella De Venuto","HU","\N"
"tt2137241","Rock On 2",2016,"143","Drama","Music","",5,1571,"Shujaat Saudagar","Abhishek Kapoor","RU","\N"
"tt2137241","Rock On 2",2016,"143","Drama","Music","",5,1571,"Shujaat Saudagar","Abhishek Kapoor","XWW","en"
"tt2137241","Rock On 2",2016,"143","Drama","Music","",5,1571,"Shujaat Saudagar","Abhishek Kapoor","PT","\N"
"tt2137241","Rock On 2",2016,"143","Drama","Music","",5,1571,"Shujaat Saudagar","Abhishek Kapoor","IN","\N"
"tt2137359","The Devil's in the Details",2013,"100","Thriller","","",3.8,742,"Waymon Boone","Waymon Boone","US","\N"
"tt2137359","The Devil's in the Details",2013,"100","Thriller","","",3.8,742,"Waymon Boone","Waymon Boone","FR","\N"
"tt2137359","The Devil's in the Details",2013,"100","Thriller","","",3.8,742,"Waymon Boone","Waymon Boone","NO","\N"
"tt2137359","The Devil's in the Details",2013,"100","Thriller","","",3.8,742,"Waymon Boone","Waymon Boone","DE","\N"
"tt2139555","Playing It Cool",2014,"94","Comedy","Romance","",6,20569,"Justin Reardon","Chris Shafer","US","\N"
"tt2139555","Playing It Cool",2014,"94","Comedy","Romance","",6,20569,"Justin Reardon","Chris Shafer","LV","\N"
"tt2139555","Playing It Cool",2014,"94","Comedy","Romance","",6,20569,"Justin Reardon","Chris Shafer","PE","\N"
"tt2139555","Playing It Cool",2014,"94","Comedy","Romance","",6,20569,"Justin Reardon","Chris Shafer","RS","\N"
"tt2139555","Playing It Cool",2014,"94","Comedy","Romance","",6,20569,"Justin Reardon","Chris Shafer","ES","\N"
"tt2139555","Playing It Cool",2014,"94","Comedy","Romance","",6,20569,"Justin Reardon","Chris Shafer","BR","\N"
"tt2139555","Playing It Cool",2014,"94","Comedy","Romance","",6,20569,"Justin Reardon","Chris Shafer","HR","\N"
"tt2139555","Playing It Cool",2014,"94","Comedy","Romance","",6,20569,"Justin Reardon","Chris Shafer","PL","\N"
"tt2139555","Playing It Cool",2014,"94","Comedy","Romance","",6,20569,"Justin Reardon","Chris Shafer","CL","\N"
"tt2139555","Playing It Cool",2014,"94","Comedy","Romance","",6,20569,"Justin Reardon","Chris Shafer","TR","tr"
"tt2139555","Playing It Cool",2014,"94","Comedy","Romance","",6,20569,"Justin Reardon","Chris Shafer","MX","\N"
"tt2139555","Playing It Cool",2014,"94","Comedy","Romance","",6,20569,"Justin Reardon","Chris Shafer","XWW","en"
"tt2139555","Playing It Cool",2014,"94","Comedy","Romance","",6,20569,"Justin Reardon","Chris Shafer","RU","\N"
"tt2139555","Playing It Cool",2014,"94","Comedy","Romance","",6,20569,"Justin Reardon","Chris Shafer","RO","\N"
"tt2139555","Playing It Cool",2014,"94","Comedy","Romance","",6,20569,"Justin Reardon","Chris Shafer","BG","bg"
"tt2139555","Playing It Cool",2014,"94","Comedy","Romance","",6,20569,"Justin Reardon","Chris Shafer","IL","he"
"tt2139555","Playing It Cool",2014,"94","Comedy","Romance","",6,20569,"Justin Reardon","Chris Shafer","KR","\N"
"tt2139555","Playing It Cool",2014,"94","Comedy","Romance","",6,20569,"Justin Reardon","Chris Shafer","HU","\N"
"tt2139555","Playing It Cool",2014,"94","Comedy","Romance","",6,20569,"Justin Reardon","Chris Shafer","AR","\N"
"tt2139555","Playing It Cool",2014,"94","Comedy","Romance","",6,20569,"Justin Reardon","Chris Shafer","GR","\N"
"tt2139563","A Woman Called Job",2014,"80","Drama","","",8.8,12,"Kurt Burk","Kurt Burk","US","\N"
"tt2139573","Alicia's Dream",2017,"77","Drama","Horror","Mystery",4,24,"Pedro Araneda","Pedro Araneda","MX","\N"
"tt2139573","Alicia's Dream",2017,"77","Drama","Horror","Mystery",4,24,"Pedro Araneda","Pedro Araneda","US","\N"
"tt2139725","Cal",2013,"89","Drama","","",5.7,353,"Christian Martin","Christian Martin","XWW","en"
"tt2139725","Cal",2013,"89","Drama","","",5.7,353,"Christian Martin","Christian Martin","GB","\N"
"tt2139799","Desert Cathedral",2014,"85","Drama","Mystery","Thriller",7.1,42,"Travis Gutiérrez Senger","Travis Gutiérrez Senger","US","\N"
"tt2139829","Dutch Book",2015,"76","Crime","Thriller","",7,9,"James Repici","James Repici","US","\N"
"tt2139847","Embargo",2017,"85","Biography","Crime","Documentary",8,9,"Jeri Rice","Mark Monroe","US","\N"
"tt2139865","Fachon Models",2014,"95","Comedy","","",5,148,"Rafael Montero","Gustavo Moheno","MX","\N"
"tt2139953","Graupel Poetry",2013,"77","Drama","","",6.2,12,"Bruce X. Saxway","Bruce X. Saxway","CN","\N"
"tt2139963","Hameln",2013,"132","Drama","","",7.3,16,"Takushi Tsubokawa","Takushi Tsubokawa","JP","\N"
"tt2139963","Hameln",2013,"132","Drama","","",7.3,16,"Takushi Tsubokawa","Takushi Tsubokawa","XWW","en"
"tt2139997","How We Covered It",2013,"96","Comedy","Documentary","Drama",6.1,9,"Andy Bowles","Andy Bowles","US","\N"
"tt2140037","Jane Got a Gun",2015,"98","Action","Drama","Western",5.9,17082,"Gavin O'Connor","Brian Duffield","CA","fr"
"tt2140037","Jane Got a Gun",2015,"98","Action","Drama","Western",5.9,17082,"Gavin O'Connor","Brian Duffield","BR","\N"
"tt2140037","Jane Got a Gun",2015,"98","Action","Drama","Western",5.9,17082,"Gavin O'Connor","Brian Duffield","ES","ca"
"tt2140037","Jane Got a Gun",2015,"98","Action","Drama","Western",5.9,17082,"Gavin O'Connor","Brian Duffield","GR","\N"
"tt2140037","Jane Got a Gun",2015,"98","Action","Drama","Western",5.9,17082,"Gavin O'Connor","Brian Duffield","ES","\N"
"tt2140037","Jane Got a Gun",2015,"98","Action","Drama","Western",5.9,17082,"Gavin O'Connor","Brian Duffield","FR","\N"
"tt2140037","Jane Got a Gun",2015,"98","Action","Drama","Western",5.9,17082,"Gavin O'Connor","Brian Duffield","PT","\N"
"tt2140037","Jane Got a Gun",2015,"98","Action","Drama","Western",5.9,17082,"Gavin O'Connor","Brian Duffield","IL","he"
"tt2140037","Jane Got a Gun",2015,"98","Action","Drama","Western",5.9,17082,"Gavin O'Connor","Brian Duffield","RU","\N"
"tt2140037","Jane Got a Gun",2015,"98","Action","Drama","Western",5.9,17082,"Gavin O'Connor","Brian Duffield","JP","en"
"tt2140037","Jane Got a Gun",2015,"98","Action","Drama","Western",5.9,17082,"Gavin O'Connor","Brian Duffield","RS","\N"
"tt2140037","Jane Got a Gun",2015,"98","Action","Drama","Western",5.9,17082,"Gavin O'Connor","Brian Duffield","US","\N"
"tt2140037","Jane Got a Gun",2015,"98","Action","Drama","Western",5.9,17082,"Gavin O'Connor","Brian Duffield","HU","\N"
"tt2140037","Jane Got a Gun",2015,"98","Action","Drama","Western",5.9,17082,"Gavin O'Connor","Brian Duffield","PL","\N"
"tt2140039","Josh",2013,"104","Drama","Mystery","Thriller",7.2,1005,"Iram Parveen Bilal","Iram Parveen Bilal","US","\N"
"tt2140113","Life Tracker",2013,"109","Sci-Fi","","",5.2,357,"Joe McClean","Joe McClean","US","\N"
"tt2140373","Saving Mr. Banks",2013,"125","Biography","Comedy","Drama",7.5,131827,"John Lee Hancock","Kelly Marcel","GR","\N"
"tt2140373","Saving Mr. Banks",2013,"125","Biography","Comedy","Drama",7.5,131827,"John Lee Hancock","Kelly Marcel","HU","\N"
"tt2140373","Saving Mr. Banks",2013,"125","Biography","Comedy","Drama",7.5,131827,"John Lee Hancock","Kelly Marcel","TR","tr"
"tt2140373","Saving Mr. Banks",2013,"125","Biography","Comedy","Drama",7.5,131827,"John Lee Hancock","Kelly Marcel","BE","fr"
"tt2140373","Saving Mr. Banks",2013,"125","Biography","Comedy","Drama",7.5,131827,"John Lee Hancock","Kelly Marcel","FR","\N"
"tt2140373","Saving Mr. Banks",2013,"125","Biography","Comedy","Drama",7.5,131827,"John Lee Hancock","Kelly Marcel","IL","he"
"tt2140373","Saving Mr. Banks",2013,"125","Biography","Comedy","Drama",7.5,131827,"John Lee Hancock","Kelly Marcel","AR","\N"
"tt2140373","Saving Mr. Banks",2013,"125","Biography","Comedy","Drama",7.5,131827,"John Lee Hancock","Kelly Marcel","JP","en"
"tt2140373","Saving Mr. Banks",2013,"125","Biography","Comedy","Drama",7.5,131827,"John Lee Hancock","Kelly Marcel","RO","\N"
"tt2140373","Saving Mr. Banks",2013,"125","Biography","Comedy","Drama",7.5,131827,"John Lee Hancock","Kelly Marcel","CL","\N"
"tt2140373","Saving Mr. Banks",2013,"125","Biography","Comedy","Drama",7.5,131827,"John Lee Hancock","Kelly Marcel","IT","\N"
"tt2140373","Saving Mr. Banks",2013,"125","Biography","Comedy","Drama",7.5,131827,"John Lee Hancock","Kelly Marcel","SI","\N"
"tt2140373","Saving Mr. Banks",2013,"125","Biography","Comedy","Drama",7.5,131827,"John Lee Hancock","Kelly Marcel","UA","\N"
"tt2140373","Saving Mr. Banks",2013,"125","Biography","Comedy","Drama",7.5,131827,"John Lee Hancock","Kelly Marcel","ES","\N"
"tt2140373","Saving Mr. Banks",2013,"125","Biography","Comedy","Drama",7.5,131827,"John Lee Hancock","Kelly Marcel","PL","\N"
"tt2140373","Saving Mr. Banks",2013,"125","Biography","Comedy","Drama",7.5,131827,"John Lee Hancock","Kelly Marcel","HR","\N"
"tt2140373","Saving Mr. Banks",2013,"125","Biography","Comedy","Drama",7.5,131827,"John Lee Hancock","Kelly Marcel","JP","\N"
"tt2140373","Saving Mr. Banks",2013,"125","Biography","Comedy","Drama",7.5,131827,"John Lee Hancock","Kelly Marcel","BR","\N"
"tt2140373","Saving Mr. Banks",2013,"125","Biography","Comedy","Drama",7.5,131827,"John Lee Hancock","Kelly Marcel","RU","\N"
"tt2140373","Saving Mr. Banks",2013,"125","Biography","Comedy","Drama",7.5,131827,"John Lee Hancock","Kelly Marcel","RS","\N"
"tt2140373","Saving Mr. Banks",2013,"125","Biography","Comedy","Drama",7.5,131827,"John Lee Hancock","Kelly Marcel","MX","\N"
"tt2140373","Saving Mr. Banks",2013,"125","Biography","Comedy","Drama",7.5,131827,"John Lee Hancock","Kelly Marcel","BG","bg"
"tt2140373","Saving Mr. Banks",2013,"125","Biography","Comedy","Drama",7.5,131827,"John Lee Hancock","Kelly Marcel","CA","fr"
"tt2140373","Saving Mr. Banks",2013,"125","Biography","Comedy","Drama",7.5,131827,"John Lee Hancock","Kelly Marcel","PE","\N"
"tt2140373","Saving Mr. Banks",2013,"125","Biography","Comedy","Drama",7.5,131827,"John Lee Hancock","Kelly Marcel","EE","\N"
"tt2140373","Saving Mr. Banks",2013,"125","Biography","Comedy","Drama",7.5,131827,"John Lee Hancock","Kelly Marcel","US","\N"
"tt2140373","Saving Mr. Banks",2013,"125","Biography","Comedy","Drama",7.5,131827,"John Lee Hancock","Kelly Marcel","LT","\N"
"tt2140373","Saving Mr. Banks",2013,"125","Biography","Comedy","Drama",7.5,131827,"John Lee Hancock","Kelly Marcel","PT","\N"
"tt2140379","Self/less",2015,"117","Action","Mystery","Sci-Fi",6.5,73995,"Tarsem Singh","Àlex Pastor","SI","\N"
"tt2140379","Self/less",2015,"117","Action","Mystery","Sci-Fi",6.5,73995,"Tarsem Singh","Àlex Pastor","EE","\N"
"tt2140379","Self/less",2015,"117","Action","Mystery","Sci-Fi",6.5,73995,"Tarsem Singh","Àlex Pastor","UA","\N"
"tt2140379","Self/less",2015,"117","Action","Mystery","Sci-Fi",6.5,73995,"Tarsem Singh","Àlex Pastor","CL","\N"
"tt2140379","Self/less",2015,"117","Action","Mystery","Sci-Fi",6.5,73995,"Tarsem Singh","Àlex Pastor","HU","\N"
"tt2140379","Self/less",2015,"117","Action","Mystery","Sci-Fi",6.5,73995,"Tarsem Singh","Àlex Pastor","DE","\N"
"tt2140379","Self/less",2015,"117","Action","Mystery","Sci-Fi",6.5,73995,"Tarsem Singh","Àlex Pastor","AR","\N"
"tt2140379","Self/less",2015,"117","Action","Mystery","Sci-Fi",6.5,73995,"Tarsem Singh","Àlex Pastor","RS","\N"
"tt2140379","Self/less",2015,"117","Action","Mystery","Sci-Fi",6.5,73995,"Tarsem Singh","Àlex Pastor","IL","he"
"tt2140379","Self/less",2015,"117","Action","Mystery","Sci-Fi",6.5,73995,"Tarsem Singh","Àlex Pastor","PE","\N"
"tt2140379","Self/less",2015,"117","Action","Mystery","Sci-Fi",6.5,73995,"Tarsem Singh","Àlex Pastor","BG","bg"
"tt2140379","Self/less",2015,"117","Action","Mystery","Sci-Fi",6.5,73995,"Tarsem Singh","Àlex Pastor","FR","\N"
"tt2140379","Self/less",2015,"117","Action","Mystery","Sci-Fi",6.5,73995,"Tarsem Singh","Àlex Pastor","HR","\N"
"tt2140379","Self/less",2015,"117","Action","Mystery","Sci-Fi",6.5,73995,"Tarsem Singh","Àlex Pastor","BA","hr"
"tt2140379","Self/less",2015,"117","Action","Mystery","Sci-Fi",6.5,73995,"Tarsem Singh","Àlex Pastor","ES","\N"
"tt2140379","Self/less",2015,"117","Action","Mystery","Sci-Fi",6.5,73995,"Tarsem Singh","Àlex Pastor","MX","\N"
"tt2140379","Self/less",2015,"117","Action","Mystery","Sci-Fi",6.5,73995,"Tarsem Singh","Àlex Pastor","PT","\N"
"tt2140379","Self/less",2015,"117","Action","Mystery","Sci-Fi",6.5,73995,"Tarsem Singh","Àlex Pastor","BR","\N"
"tt2140379","Self/less",2015,"117","Action","Mystery","Sci-Fi",6.5,73995,"Tarsem Singh","Àlex Pastor","GR","\N"
"tt2140379","Self/less",2015,"117","Action","Mystery","Sci-Fi",6.5,73995,"Tarsem Singh","Àlex Pastor","TR","tr"
"tt2140379","Self/less",2015,"117","Action","Mystery","Sci-Fi",6.5,73995,"Tarsem Singh","Àlex Pastor","PL","\N"
"tt2140379","Self/less",2015,"117","Action","Mystery","Sci-Fi",6.5,73995,"Tarsem Singh","Àlex Pastor","RO","\N"
"tt2140379","Self/less",2015,"117","Action","Mystery","Sci-Fi",6.5,73995,"Tarsem Singh","Àlex Pastor","US","\N"
"tt2140379","Self/less",2015,"117","Action","Mystery","Sci-Fi",6.5,73995,"Tarsem Singh","Àlex Pastor","RU","\N"
"tt2140381","Bald Mountain",2013,"120","Drama","Western","",7,1157,"Heitor Dhalia","Heitor Dhalia","FR","\N"
"tt2140381","Bald Mountain",2013,"120","Drama","Western","",7,1157,"Heitor Dhalia","Heitor Dhalia","XWW","en"
"tt2140381","Bald Mountain",2013,"120","Drama","Western","",7,1157,"Heitor Dhalia","Heitor Dhalia","PT","\N"
"tt2140381","Bald Mountain",2013,"120","Drama","Western","",7,1157,"Heitor Dhalia","Heitor Dhalia","BR","\N"
"tt2140381","Bald Mountain",2013,"120","Drama","Western","",7,1157,"Heitor Dhalia","Heitor Dhalia","TR","tr"
"tt2140381","Bald Mountain",2013,"120","Drama","Western","",7,1157,"Heitor Dhalia","Heitor Dhalia","RU","\N"
"tt2140405","Sleeping Dogs",2013,"85","Thriller","","",7.8,45,"Floris Ramaekers","Simon Clark","GB","\N"
"tt2140411","Solace",2013,"76","Thriller","","",7.6,43,"Vandon N. Gibbs","Vandon N. Gibbs","US","\N"
"tt2140429","Stalled",2013,"84","Comedy","Horror","",4.7,1642,"Christian James","Dan Palmer","GB","\N"
"tt2140429","Stalled",2013,"84","Comedy","Horror","",4.7,1642,"Christian James","Dan Palmer","RU","\N"
"tt2140465","Tanu Weds Manu Returns",2015,"128","Comedy","Drama","Romance",7.7,21788,"Anand L. Rai","Himanshu Sharma","RU","\N"
"tt2140465","Tanu Weds Manu Returns",2015,"128","Comedy","Drama","Romance",7.7,21788,"Anand L. Rai","Himanshu Sharma","IN","\N"
"tt2140479","The Accountant",2016,"128","Action","Crime","Drama",7.4,208861,"Gavin O'Connor","Bill Dubuque","AR","\N"
"tt2140479","The Accountant",2016,"128","Action","Crime","Drama",7.4,208861,"Gavin O'Connor","Bill Dubuque","VN","\N"
"tt2140479","The Accountant",2016,"128","Action","Crime","Drama",7.4,208861,"Gavin O'Connor","Bill Dubuque","IL","he"
"tt2140479","The Accountant",2016,"128","Action","Crime","Drama",7.4,208861,"Gavin O'Connor","Bill Dubuque","MX","\N"
"tt2140479","The Accountant",2016,"128","Action","Crime","Drama",7.4,208861,"Gavin O'Connor","Bill Dubuque","RS","\N"
"tt2140479","The Accountant",2016,"128","Action","Crime","Drama",7.4,208861,"Gavin O'Connor","Bill Dubuque","HU","\N"
"tt2140479","The Accountant",2016,"128","Action","Crime","Drama",7.4,208861,"Gavin O'Connor","Bill Dubuque","BR","\N"
"tt2140479","The Accountant",2016,"128","Action","Crime","Drama",7.4,208861,"Gavin O'Connor","Bill Dubuque","CA","fr"
"tt2140479","The Accountant",2016,"128","Action","Crime","Drama",7.4,208861,"Gavin O'Connor","Bill Dubuque","UA","\N"
"tt2140479","The Accountant",2016,"128","Action","Crime","Drama",7.4,208861,"Gavin O'Connor","Bill Dubuque","RO","\N"
"tt2140479","The Accountant",2016,"128","Action","Crime","Drama",7.4,208861,"Gavin O'Connor","Bill Dubuque","US","\N"
"tt2140479","The Accountant",2016,"128","Action","Crime","Drama",7.4,208861,"Gavin O'Connor","Bill Dubuque","TR","tr"
"tt2140479","The Accountant",2016,"128","Action","Crime","Drama",7.4,208861,"Gavin O'Connor","Bill Dubuque","EE","\N"
"tt2140479","The Accountant",2016,"128","Action","Crime","Drama",7.4,208861,"Gavin O'Connor","Bill Dubuque","CL","\N"
"tt2140479","The Accountant",2016,"128","Action","Crime","Drama",7.4,208861,"Gavin O'Connor","Bill Dubuque","GR","\N"
"tt2140479","The Accountant",2016,"128","Action","Crime","Drama",7.4,208861,"Gavin O'Connor","Bill Dubuque","BG","bg"
"tt2140479","The Accountant",2016,"128","Action","Crime","Drama",7.4,208861,"Gavin O'Connor","Bill Dubuque","SI","\N"
"tt2140479","The Accountant",2016,"128","Action","Crime","Drama",7.4,208861,"Gavin O'Connor","Bill Dubuque","HR","\N"
"tt2140479","The Accountant",2016,"128","Action","Crime","Drama",7.4,208861,"Gavin O'Connor","Bill Dubuque","ES","\N"
"tt2140479","The Accountant",2016,"128","Action","Crime","Drama",7.4,208861,"Gavin O'Connor","Bill Dubuque","PL","\N"
"tt2140479","The Accountant",2016,"128","Action","Crime","Drama",7.4,208861,"Gavin O'Connor","Bill Dubuque","PT","\N"
"tt2140479","The Accountant",2016,"128","Action","Crime","Drama",7.4,208861,"Gavin O'Connor","Bill Dubuque","LT","\N"
"tt2140479","The Accountant",2016,"128","Action","Crime","Drama",7.4,208861,"Gavin O'Connor","Bill Dubuque","CO","\N"
"tt2140479","The Accountant",2016,"128","Action","Crime","Drama",7.4,208861,"Gavin O'Connor","Bill Dubuque","RU","\N"
"tt2140479","The Accountant",2016,"128","Action","Crime","Drama",7.4,208861,"Gavin O'Connor","Bill Dubuque","JP","en"
"tt2140479","The Accountant",2016,"128","Action","Crime","Drama",7.4,208861,"Gavin O'Connor","Bill Dubuque","UY","\N"
"tt2140479","The Accountant",2016,"128","Action","Crime","Drama",7.4,208861,"Gavin O'Connor","Bill Dubuque","FR","\N"
"tt2140479","The Accountant",2016,"128","Action","Crime","Drama",7.4,208861,"Gavin O'Connor","Bill Dubuque","CA","en"
"tt2140507","The Current War",2017,"105","Biography","Drama","History",6.3,419,"Alfonso Gomez-Rejon","Michael Mitnick","US","\N"
"tt2140507","The Current War",2017,"105","Biography","Drama","History",6.3,419,"Alfonso Gomez-Rejon","Michael Mitnick","RU","\N"
"tt2140507","The Current War",2017,"105","Biography","Drama","History",6.3,419,"Alfonso Gomez-Rejon","Michael Mitnick","BG","bg"
"tt2140507","The Current War",2017,"105","Biography","Drama","History",6.3,419,"Alfonso Gomez-Rejon","Michael Mitnick","BR","\N"
"tt2140507","The Current War",2017,"105","Biography","Drama","History",6.3,419,"Alfonso Gomez-Rejon","Michael Mitnick","HU","\N"
"tt2140507","The Current War",2017,"105","Biography","Drama","History",6.3,419,"Alfonso Gomez-Rejon","Michael Mitnick","AR","\N"
"tt2140507","The Current War",2017,"105","Biography","Drama","History",6.3,419,"Alfonso Gomez-Rejon","Michael Mitnick","RS","\N"
"tt2140577","The Pretty One",2013,"90","Comedy","Drama","",6.3,8473,"Jenée LaMarque","Jenée LaMarque","PT","\N"
"tt2140577","The Pretty One",2013,"90","Comedy","Drama","",6.3,8473,"Jenée LaMarque","Jenée LaMarque","BR","\N"
"tt2140577","The Pretty One",2013,"90","Comedy","Drama","",6.3,8473,"Jenée LaMarque","Jenée LaMarque","HU","\N"
"tt2140577","The Pretty One",2013,"90","Comedy","Drama","",6.3,8473,"Jenée LaMarque","Jenée LaMarque","US","\N"
"tt2140577","The Pretty One",2013,"90","Comedy","Drama","",6.3,8473,"Jenée LaMarque","Jenée LaMarque","CA","fr"
"tt2140577","The Pretty One",2013,"90","Comedy","Drama","",6.3,8473,"Jenée LaMarque","Jenée LaMarque","TR","tr"
"tt2140577","The Pretty One",2013,"90","Comedy","Drama","",6.3,8473,"Jenée LaMarque","Jenée LaMarque","GR","\N"
"tt2140577","The Pretty One",2013,"90","Comedy","Drama","",6.3,8473,"Jenée LaMarque","Jenée LaMarque","ES","\N"
"tt2140577","The Pretty One",2013,"90","Comedy","Drama","",6.3,8473,"Jenée LaMarque","Jenée LaMarque","RU","\N"
"tt2140625","Ultimas vacaciones en familia",2013,"96","\N","","",7.3,7,"Nicolás Teté","Nicolás Teté","AR","\N"
"tt2140631","María Montez: The Movie",2014,"98","Drama","","",6.5,54,"Vicente Peñarrocha","Alejandro Andújar","DO","\N"
"tt2140631","María Montez: The Movie",2014,"98","Drama","","",6.5,54,"Vicente Peñarrocha","Alejandro Andújar","US","\N"
"tt2141623","Black Marigolds",2013,"84","Drama","Romance","",5.8,38,"Lance Malbon","Lance Malbon","US","\N"
"tt2141739","Food Chains",2014,"83","Documentary","","",7.1,318,"Sanjay Rawal","Erin Barnett","US","\N"
"tt2141739","Food Chains",2014,"83","Documentary","","",7.1,318,"Sanjay Rawal","Erin Barnett","DE","\N"
"tt2141751","God Help the Girl",2014,"112","Drama","Musical","Romance",6.4,7628,"Stuart Murdoch","Stuart Murdoch","GB","\N"
"tt2141751","God Help the Girl",2014,"112","Drama","Musical","Romance",6.4,7628,"Stuart Murdoch","Stuart Murdoch","GR","\N"
"tt2141751","God Help the Girl",2014,"112","Drama","Musical","Romance",6.4,7628,"Stuart Murdoch","Stuart Murdoch","AZ","\N"
"tt2141751","God Help the Girl",2014,"112","Drama","Musical","Romance",6.4,7628,"Stuart Murdoch","Stuart Murdoch","PL","\N"
"tt2141751","God Help the Girl",2014,"112","Drama","Musical","Romance",6.4,7628,"Stuart Murdoch","Stuart Murdoch","RU","\N"
"tt2141773","Hell and Back",2015,"86","Adventure","Animation","Comedy",5.4,3873,"Tom Gianas","Tom Gianas","RU","\N"
"tt2141773","Hell and Back",2015,"86","Adventure","Animation","Comedy",5.4,3873,"Tom Gianas","Tom Gianas","MX","\N"
"tt2141773","Hell and Back",2015,"86","Adventure","Animation","Comedy",5.4,3873,"Tom Gianas","Tom Gianas","US","\N"
"tt2141777","Crawlspace",2013,"90","Horror","Thriller","",4.8,668,"Josh Stolberg","Josh Stolberg","GB","\N"
"tt2141777","Crawlspace",2013,"90","Horror","Thriller","",4.8,668,"Josh Stolberg","Josh Stolberg","US","\N"
"tt2141941","Night Has Settled",2014,"90","Drama","","",6.3,293,"Steve Clark","Steve Clark","US","\N"
"tt2141941","Night Has Settled",2014,"90","Drama","","",6.3,293,"Steve Clark","Steve Clark","BR","\N"
"tt2144007","Afterparty",2013,"78","Horror","","",3.8,568,"Miguel Larraya","Miguel Larraya","ES","\N"
"tt2144007","Afterparty",2013,"78","Horror","","",3.8,568,"Miguel Larraya","Miguel Larraya","TR","tr"
"tt2144820","Stand Your Ground",2013,"107","Crime","Drama","",6.1,54,"Michael McClendon","Michael McClendon","US","\N"
"tt2145232","Komik bir ask hikayesi",2013,"95","Comedy","Romance","",3.4,18,"Cüneyt Yosulçay","Aydogan Temel","TR","\N"
"tt2145637","Chastity Bites",2013,"93","Comedy","Horror","",4.7,764,"John V. Knowles","Lotti Pharriss Knowles","US","\N"
"tt2145821","Nothing Sacred",2015,"90","Fantasy","","",7.2,26,"Dylan Bank","Dylan Bank","US","\N"
"tt2145829","Robot Overlords",2014,"90","Action","Adventure","Sci-Fi",4.7,5791,"Jon Wright","Mark Stay","DE","\N"
"tt2145829","Robot Overlords",2014,"90","Action","Adventure","Sci-Fi",4.7,5791,"Jon Wright","Mark Stay","ES","\N"
"tt2145829","Robot Overlords",2014,"90","Action","Adventure","Sci-Fi",4.7,5791,"Jon Wright","Mark Stay","BG","bg"
"tt2145829","Robot Overlords",2014,"90","Action","Adventure","Sci-Fi",4.7,5791,"Jon Wright","Mark Stay","RS","\N"
"tt2145829","Robot Overlords",2014,"90","Action","Adventure","Sci-Fi",4.7,5791,"Jon Wright","Mark Stay","FR","\N"
"tt2145829","Robot Overlords",2014,"90","Action","Adventure","Sci-Fi",4.7,5791,"Jon Wright","Mark Stay","PT","\N"
"tt2145829","Robot Overlords",2014,"90","Action","Adventure","Sci-Fi",4.7,5791,"Jon Wright","Mark Stay","GB","\N"
"tt2145829","Robot Overlords",2014,"90","Action","Adventure","Sci-Fi",4.7,5791,"Jon Wright","Mark Stay","BR","\N"
"tt2145829","Robot Overlords",2014,"90","Action","Adventure","Sci-Fi",4.7,5791,"Jon Wright","Mark Stay","GR","\N"
"tt2145829","Robot Overlords",2014,"90","Action","Adventure","Sci-Fi",4.7,5791,"Jon Wright","Mark Stay","MX","\N"
